"subject","trial_order","seed","condition","id","truth","ans","A_pro","B_pro","A_state","B_state"
"m96z031p0",8,10,"reliable","exp1a_s10_NP_r","NP","NP","N","P","N","P"
"m96z031p0",9,13,"reliable","exp1a_s13_PP_r","PP","PP","P","P","P","P"
"m96z031p0",10,1,"reliable","exp1a_s1_NP_r","NP","NP","N","P","N","P"
"m96z031p0",11,7,"reliable","exp1a_s7_GP_r","GP","GP","G","P","G","P"
"m96z031p0",12,3,"reliable","exp1a_s3_PN_r","PN","PG","P","N","P","G"
"m96z031p0",13,5,"reliable","exp1a_s5_GG_r","GG","GN","G","G","G","N"
"m96z031p0",14,6,"reliable","exp1a_s6_GN_r","GN","GN","G","N","G","N"
"m96z031p0",15,2,"reliable","exp1a_s2_PG_r","PG","PG","P","G","P","G"
"m96z031p0",16,18,"reliable","exp1a_s18_NN_r","NN","NG","N","N","N","G"
"m96z031p0",17,16,"reliable","exp1a_s16_GP_r","GP","GP","G","P","G","P"
"m96z031p0",18,17,"reliable","exp1a_s17_NG_r","NG","NG","N","G","N","G"
"oh6nyirmq",1,3,"reliable","exp1a_s3_NP_r","NP","NN","N","P","N","N"
"oh6nyirmq",2,5,"reliable","exp1a_s5_PN_r","PN","NP","P","N","N","P"
"oh6nyirmq",3,2,"reliable","exp1a_s2_NN_r","NN","GP","N","N","G","P"
"oh6nyirmq",4,9,"reliable","exp1a_s9_GP_r","GP","GP","G","P","G","P"
"oh6nyirmq",5,15,"reliable","exp1a_s15_PP_r","PP","PP","P","P","P","P"
"oh6nyirmq",6,8,"reliable","exp1a_s8_GN_r","GN","GG","G","N","G","G"
"oh6nyirmq",7,11,"reliable","exp1a_s11_NN_r","NN","GP","N","N","G","P"
"oh6nyirmq",8,13,"reliable","exp1a_s13_PG_r","PG","PG","P","G","P","G"
"oh6nyirmq",9,6,"reliable","exp1a_s6_PP_r","PP","PP","P","P","P","P"
"oh6nyirmq",10,7,"reliable","exp1a_s7_GG_r","GG","GG","G","G","G","G"
"oh6nyirmq",11,10,"reliable","exp1a_s10_NG_r","NG","GG","N","G","G","G"
"oh6nyirmq",12,4,"reliable","exp1a_s4_PG_r","PG","PG","P","G","P","G"
"oh6nyirmq",13,17,"reliable","exp1a_s17_GN_r","GN","GG","G","N","G","G"
"oh6nyirmq",14,1,"reliable","exp1a_s1_NG_r","NG","NG","N","G","N","G"
"oh6nyirmq",15,16,"reliable","exp1a_s16_GG_r","GG","GG","G","G","G","G"
"oh6nyirmq",16,12,"reliable","exp1a_s12_NP_r","NP","GP","N","P","G","P"
"oh6nyirmq",17,18,"reliable","exp1a_s18_GP_r","GP","GN","G","P","G","N"
"oh6nyirmq",18,14,"reliable","exp1a_s14_PN_r","PN","PG","P","N","P","G"
"f468hu3p5",1,18,"reliable","exp1a_s18_GP_r","GP","GG","G","P","G","G"
"f468hu3p5",2,15,"reliable","exp1a_s15_PP_r","PP","PP","P","P","P","P"
"f468hu3p5",3,17,"reliable","exp1a_s17_GN_r","GN","NG","G","N","N","G"
"f468hu3p5",4,2,"reliable","exp1a_s2_NN_r","NN","GP","N","N","G","P"
"f468hu3p5",5,13,"reliable","exp1a_s13_PG_r","PG","PG","P","G","P","G"
"f468hu3p5",6,7,"reliable","exp1a_s7_GG_r","GG","GG","G","G","G","G"
"f468hu3p5",7,14,"reliable","exp1a_s14_PN_r","PN","PP","P","N","P","P"
"f468hu3p5",8,9,"reliable","exp1a_s9_GP_r","GP","NP","G","P","N","P"
"f468hu3p5",9,3,"reliable","exp1a_s3_NP_r","NP","NP","N","P","N","P"
"f468hu3p5",10,1,"reliable","exp1a_s1_NG_r","NG","NG","N","G","N","G"
"f468hu3p5",11,4,"reliable","exp1a_s4_PG_r","PG","PG","P","G","P","G"
"f468hu3p5",12,8,"reliable","exp1a_s8_GN_r","GN","GN","G","N","G","N"
"f468hu3p5",13,11,"reliable","exp1a_s11_NN_r","NN","GP","N","N","G","P"
"f468hu3p5",14,12,"reliable","exp1a_s12_NP_r","NP","GP","N","P","G","P"
"f468hu3p5",15,10,"reliable","exp1a_s10_NG_r","NG","NG","N","G","N","G"
"f468hu3p5",16,6,"reliable","exp1a_s6_PP_r","PP","PP","P","P","P","P"
"f468hu3p5",17,5,"reliable","exp1a_s5_PN_r","PN","PP","P","N","P","P"
"f468hu3p5",18,16,"reliable","exp1a_s16_GG_r","GG","GG","G","G","G","G"
"186rzq0mp",1,16,"reliable","exp1a_s16_NP_r","NP","PP","N","P","P","P"
"186rzq0mp",2,1,"reliable","exp1a_s1_PP_r","PP","PP","P","P","P","P"
"186rzq0mp",3,3,"reliable","exp1a_s3_GN_r","GN","GG","G","N","G","G"
"186rzq0mp",4,8,"reliable","exp1a_s8_PG_r","PG","PG","P","G","P","G"
"186rzq0mp",5,15,"reliable","exp1a_s15_NN_r","NN","NN","N","N","N","N"
"186rzq0mp",6,13,"reliable","exp1a_s13_GP_r","GP","GP","G","P","G","P"
"186rzq0mp",7,6,"reliable","exp1a_s6_NN_r","NN","NN","N","N","N","N"
"186rzq0mp",8,9,"reliable","exp1a_s9_PN_r","PN","PN","P","N","P","N"
"186rzq0mp",9,7,"reliable","exp1a_s7_NP_r","NP","NP","N","P","N","P"
"186rzq0mp",10,11,"reliable","exp1a_s11_GG_r","GG","GG","G","G","G","G"
"186rzq0mp",11,17,"reliable","exp1a_s17_PG_r","PG","PG","P","G","P","G"
"186rzq0mp",12,4,"reliable","exp1a_s4_GP_r","GP","GN","G","P","G","N"
"186rzq0mp",13,2,"reliable","exp1a_s2_GG_r","GG","GG","G","G","G","G"
"186rzq0mp",14,5,"reliable","exp1a_s5_NG_r","NG","GN","N","G","G","N"
"186rzq0mp",15,18,"reliable","exp1a_s18_PN_r","PN","PP","P","N","P","P"
"186rzq0mp",16,14,"reliable","exp1a_s14_NG_r","NG","NG","N","G","N","G"
"186rzq0mp",17,10,"reliable","exp1a_s10_PP_r","PP","PP","P","P","P","P"
"186rzq0mp",18,12,"reliable","exp1a_s12_GN_r","GN","GN","G","N","G","N"
"sf62ccqpm",1,7,"reliable","exp1a_s7_GG_r","GG","GG","G","G","G","G"
"sf62ccqpm",2,2,"reliable","exp1a_s2_NN_r","NN","GP","N","N","G","P"
"sf62ccqpm",3,1,"reliable","exp1a_s1_NG_r","NG","PG","N","G","P","G"
"sf62ccqpm",4,15,"reliable","exp1a_s15_PP_r","PP","PP","P","P","P","P"
"sf62ccqpm",5,10,"reliable","exp1a_s10_NG_r","NG","NG","N","G","N","G"
"sf62ccqpm",6,14,"reliable","exp1a_s14_PN_r","PN","NP","P","N","N","P"
"sf62ccqpm",7,13,"reliable","exp1a_s13_PG_r","PG","PG","P","G","P","G"
"sf62ccqpm",8,6,"reliable","exp1a_s6_PP_r","PP","PP","P","P","P","P"
"sf62ccqpm",9,5,"reliable","exp1a_s5_PN_r","PN","NP","P","N","N","P"
"sf62ccqpm",10,8,"reliable","exp1a_s8_GN_r","GN","NG","G","N","N","G"
"sf62ccqpm",11,11,"reliable","exp1a_s11_NN_r","NN","GN","N","N","G","N"
"sf62ccqpm",12,9,"reliable","exp1a_s9_GP_r","GP","GN","G","P","G","N"
"sf62ccqpm",13,3,"reliable","exp1a_s3_NP_r","NP","NP","N","P","N","P"
"sf62ccqpm",14,18,"reliable","exp1a_s18_GP_r","GP","NG","G","P","N","G"
"sf62ccqpm",15,12,"reliable","exp1a_s12_NP_r","NP","NN","N","P","N","N"
"sf62ccqpm",16,16,"reliable","exp1a_s16_GG_r","GG","GG","G","G","G","G"
"sf62ccqpm",17,4,"reliable","exp1a_s4_PG_r","PG","PG","P","G","P","G"
"sf62ccqpm",18,17,"reliable","exp1a_s17_GN_r","GN","GN","G","N","G","N"
"kf6s0snp3",1,5,"unreliable","exp1a_s5_GP_u","GP","NP","G","P","N","P"
"kf6s0snp3",2,2,"unreliable","exp1a_s2_PP_u","PP","PP","P","P","P","P"
"kf6s0snp3",3,13,"unreliable","exp1a_s13_GN_u","GN","GN","G","N","G","N"
"kf6s0snp3",4,8,"unreliable","exp1a_s8_NP_u","NP","NP","N","P","N","P"
"kf6s0snp3",5,12,"unreliable","exp1a_s12_GG_u","GG","GG","G","G","G","G"
"kf6s0snp3",6,10,"unreliable","exp1a_s10_PN_u","PN","PN","P","N","P","N"
"kf6s0snp3",7,17,"unreliable","exp1a_s17_NP_u","NP","NP","N","P","N","P"
"kf6s0snp3",8,15,"unreliable","exp1a_s15_NG_u","NG","NG","N","G","N","G"
"kf6s0snp3",9,1,"unreliable","exp1a_s1_PN_u","PN","PN","P","N","P","N"
"kf6s0snp3",10,7,"unreliable","exp1a_s7_NN_u","NN","PN","N","N","P","N"
"kf6s0snp3",11,18,"unreliable","exp1a_s18_PG_u","PG","PG","P","G","P","G"
"kf6s0snp3",12,14,"unreliable","exp1a_s14_GP_u","GP","GP","G","P","G","P"
"kf6s0snp3",13,16,"unreliable","exp1a_s16_NN_u","NN","NN","N","N","N","N"
"kf6s0snp3",14,3,"unreliable","exp1a_s3_GG_u","GG","GG","G","G","G","G"
"kf6s0snp3",15,6,"unreliable","exp1a_s6_NG_u","NG","NG","N","G","N","G"
"kf6s0snp3",16,9,"unreliable","exp1a_s9_PG_u","PG","PG","P","G","P","G"
"kf6s0snp3",17,11,"unreliable","exp1a_s11_PP_u","PP","PP","P","P","P","P"
"kf6s0snp3",18,4,"unreliable","exp1a_s4_GN_u","GN","NN","G","N","N","N"
"d76gn1lmg",1,3,"reliable","exp1a_s3_NN_r","NN","NN","N","N","N","N"
"d76gn1lmg",2,8,"reliable","exp1a_s8_GG_r","GG","GN","G","G","G","N"
"d76gn1lmg",3,12,"reliable","exp1a_s12_NN_r","NN","PN","N","N","P","N"
"d76gn1lmg",4,2,"reliable","exp1a_s2_NG_r","NG","NG","N","G","N","G"
"d76gn1lmg",5,17,"reliable","exp1a_s17_GG_r","GG","GG","G","G","G","G"
"d76gn1lmg",6,7,"reliable","exp1a_s7_PP_r","PP","PP","P","P","P","P"
"d76gn1lmg",7,18,"reliable","exp1a_s18_GN_r","GN","NG","G","N","N","G"
"d76gn1lmg",8,15,"reliable","exp1a_s15_PN_r","PN","PN","P","N","P","N"
"d76gn1lmg",9,16,"reliable","exp1a_s16_PP_r","PP","PP","P","P","P","P"
"d76gn1lmg",10,4,"reliable","exp1a_s4_NP_r","NP","NP","N","P","N","P"
"d76gn1lmg",11,11,"reliable","exp1a_s11_NG_r","NG","NN","N","G","N","N"
"d76gn1lmg",12,6,"reliable","exp1a_s6_PN_r","PN","PP","P","N","P","P"
"d76gn1lmg",13,1,"reliable","exp1a_s1_GP_r","GP","GP","G","P","G","P"
"d76gn1lmg",14,5,"reliable","exp1a_s5_PG_r","PG","PN","P","G","P","N"
"d76gn1lmg",15,10,"reliable","exp1a_s10_GP_r","GP","GN","G","P","G","N"
"d76gn1lmg",16,9,"reliable","exp1a_s9_GN_r","GN","GP","G","N","G","P"
"d76gn1lmg",17,14,"reliable","exp1a_s14_PG_r","PG","PG","P","G","P","G"
"d76gn1lmg",18,13,"reliable","exp1a_s13_NP_r","NP","NP","N","P","N","P"
"2mauvwapj",1,4,"reliable","exp1a_s4_PP_r","PP","PP","P","P","P","P"
"2mauvwapj",2,17,"reliable","exp1a_s17_NG_r","NG","PG","N","G","P","G"
"2mauvwapj",3,14,"reliable","exp1a_s14_GG_r","GG","GG","G","G","G","G"
"2mauvwapj",4,12,"reliable","exp1a_s12_PN_r","PN","PN","P","N","P","N"
"2mauvwapj",5,7,"reliable","exp1a_s7_GP_r","GP","GP","G","P","G","P"
"2mauvwapj",6,1,"reliable","exp1a_s1_NP_r","NP","PP","N","P","P","P"
"2mauvwapj",7,11,"reliable","exp1a_s11_PG_r","PG","PN","P","G","P","N"
"2mauvwapj",8,8,"reliable","exp1a_s8_NG_r","NG","NG","N","G","N","G"
"2mauvwapj",9,18,"reliable","exp1a_s18_NN_r","NN","NN","N","N","N","N"
"2mauvwapj",10,5,"reliable","exp1a_s5_GG_r","GG","GN","G","G","G","N"
"2mauvwapj",11,15,"reliable","exp1a_s15_GN_r","GN","GN","G","N","G","N"
"2mauvwapj",12,2,"reliable","exp1a_s2_PG_r","PG","PG","P","G","P","G"
"2mauvwapj",13,9,"reliable","exp1a_s9_NN_r","NN","NN","N","N","N","N"
"2mauvwapj",14,10,"reliable","exp1a_s10_NP_r","NP","PP","N","P","P","P"
"2mauvwapj",15,13,"reliable","exp1a_s13_PP_r","PP","PP","P","P","P","P"
"2mauvwapj",16,3,"reliable","exp1a_s3_PN_r","PN","PN","P","N","P","N"
"2mauvwapj",17,16,"reliable","exp1a_s16_GP_r","GP","NP","G","P","N","P"
"2mauvwapj",18,6,"reliable","exp1a_s6_GN_r","GN","GN","G","N","G","N"
"xn6s912mz",1,4,"reliable","exp1a_s4_GN_r","GN","NP","G","N","N","P"
"xn6s912mz",2,18,"reliable","exp1a_s18_PG_r","PG","PN","P","G","P","N"
"xn6s912mz",3,11,"reliable","exp1a_s11_PP_r","PP","PP","P","P","P","P"
"xn6s912mz",4,14,"reliable","exp1a_s14_GP_r","GP","NP","G","P","N","P"
"xn6s912mz",5,7,"reliable","exp1a_s7_NN_r","NN","NN","N","N","N","N"
"xn6s912mz",6,10,"reliable","exp1a_s10_PN_r","PN","PN","P","N","P","N"
"xn6s912mz",7,12,"reliable","exp1a_s12_GG_r","GG","NG","G","G","N","G"
"xn6s912mz",8,6,"reliable","exp1a_s6_NG_r","NG","NN","N","G","N","N"
"xn6s912mz",9,16,"reliable","exp1a_s16_NN_r","NN","NN","N","N","N","N"
"xn6s912mz",10,17,"reliable","exp1a_s17_NP_r","NP","PP","N","P","P","P"
"xn6s912mz",11,13,"reliable","exp1a_s13_GN_r","GN","GP","G","N","G","P"
"xn6s912mz",12,8,"reliable","exp1a_s8_NP_r","NP","NP","N","P","N","P"
"xn6s912mz",13,3,"reliable","exp1a_s3_GG_r","GG","GG","G","G","G","G"
"xn6s912mz",14,15,"reliable","exp1a_s15_NG_r","NG","PG","N","G","P","G"
"xn6s912mz",15,2,"reliable","exp1a_s2_PP_r","PP","PP","P","P","P","P"
"xn6s912mz",16,9,"reliable","exp1a_s9_PG_r","PG","PG","P","G","P","G"
"xn6s912mz",17,1,"reliable","exp1a_s1_PN_r","PN","PN","P","N","P","N"
"xn6s912mz",18,5,"reliable","exp1a_s5_GP_r","GP","NP","G","P","N","P"
"82az5jomz",1,5,"reliable","exp1a_s5_PG_r","PG","PG","P","G","P","G"
"82az5jomz",2,3,"reliable","exp1a_s3_NN_r","NN","NG","N","N","N","G"
"82az5jomz",3,15,"reliable","exp1a_s15_PN_r","PN","PP","P","N","P","P"
"82az5jomz",4,2,"reliable","exp1a_s2_NG_r","NG","GG","N","G","G","G"
"82az5jomz",5,9,"reliable","exp1a_s9_GN_r","GN","GN","G","N","G","N"
"82az5jomz",6,13,"reliable","exp1a_s13_NP_r","NP","NP","N","P","N","P"
"82az5jomz",7,7,"reliable","exp1a_s7_PP_r","PP","PP","P","P","P","P"
"82az5jomz",8,14,"reliable","exp1a_s14_PG_r","PG","PG","P","G","P","G"
"82az5jomz",9,8,"reliable","exp1a_s8_GG_r","GG","GN","G","G","G","N"
"82az5jomz",10,4,"reliable","exp1a_s4_NP_r","NP","PP","N","P","P","P"
"82az5jomz",11,1,"reliable","exp1a_s1_GP_r","GP","GP","G","P","G","P"
"82az5jomz",12,12,"reliable","exp1a_s12_NN_r","NN","NN","N","N","N","N"
"82az5jomz",13,16,"reliable","exp1a_s16_PP_r","PP","PP","P","P","P","P"
"82az5jomz",14,10,"reliable","exp1a_s10_GP_r","GP","GP","G","P","G","P"
"82az5jomz",15,17,"reliable","exp1a_s17_GG_r","GG","GG","G","G","G","G"
"82az5jomz",16,18,"reliable","exp1a_s18_GN_r","GN","GN","G","N","G","N"
"82az5jomz",17,11,"reliable","exp1a_s11_NG_r","NG","NG","N","G","N","G"
"82az5jomz",18,6,"reliable","exp1a_s6_PN_r","PN","PG","P","N","P","G"
"pya1bf3mx",1,7,"unreliable","exp1a_s7_NP_u","NP","PN","N","P","P","N"
"pya1bf3mx",2,9,"unreliable","exp1a_s9_PN_u","PN","GP","P","N","G","P"
"pya1bf3mx",3,4,"unreliable","exp1a_s4_GP_u","GP","GP","G","P","G","P"
"pya1bf3mx",4,17,"unreliable","exp1a_s17_PG_u","PG","NP","P","G","N","P"
"pya1bf3mx",5,10,"unreliable","exp1a_s10_PP_u","PP","GN","P","P","G","N"
"pya1bf3mx",6,18,"unreliable","exp1a_s18_PN_u","PN","NN","P","N","N","N"
"pya1bf3mx",7,5,"unreliable","exp1a_s5_NG_u","NG","PP","N","G","P","P"
"pya1bf3mx",8,15,"unreliable","exp1a_s15_NN_u","NN","GP","N","N","G","P"
"pya1bf3mx",9,16,"unreliable","exp1a_s16_NP_u","NP","PG","N","P","P","G"
"pya1bf3mx",10,1,"unreliable","exp1a_s1_PP_u","PP","NN","P","P","N","N"
"pya1bf3mx",11,11,"unreliable","exp1a_s11_GG_u","GG","GP","G","G","G","P"
"pya1bf3mx",12,6,"unreliable","exp1a_s6_NN_u","NN","GG","N","N","G","G"
"pya1bf3mx",13,2,"unreliable","exp1a_s2_GG_u","GG","PP","G","G","P","P"
"pya1bf3mx",14,3,"unreliable","exp1a_s3_GN_u","GN","GP","G","N","G","P"
"pya1bf3mx",15,14,"unreliable","exp1a_s14_NG_u","NG","PP","N","G","P","P"
"pya1bf3mx",16,13,"unreliable","exp1a_s13_GP_u","GP","GP","G","P","G","P"
"pya1bf3mx",17,12,"unreliable","exp1a_s12_GN_u","GN","PG","G","N","P","G"
"pya1bf3mx",18,8,"unreliable","exp1a_s8_PG_u","PG","NP","P","G","N","P"
"rearo1wmy",1,14,"unreliable","exp1a_s14_GG_u","GG","GG","G","G","G","G"
"rearo1wmy",2,7,"unreliable","exp1a_s7_GP_u","GP","GN","G","P","G","N"
"rearo1wmy",3,13,"unreliable","exp1a_s13_PP_u","PP","PP","P","P","P","P"
"rearo1wmy",4,11,"unreliable","exp1a_s11_PG_u","PG","PG","P","G","P","G"
"rearo1wmy",5,6,"unreliable","exp1a_s6_GN_u","GN","GN","G","N","G","N"
"rearo1wmy",6,10,"unreliable","exp1a_s10_NP_u","NP","NP","N","P","N","P"
"rearo1wmy",7,9,"unreliable","exp1a_s9_NN_u","NN","NN","N","N","N","N"
"rearo1wmy",8,2,"unreliable","exp1a_s2_PG_u","PG","PG","P","G","P","G"
"rearo1wmy",9,18,"unreliable","exp1a_s18_NN_u","NN","NN","N","N","N","N"
"rearo1wmy",10,5,"unreliable","exp1a_s5_GG_u","GG","GG","G","G","G","G"
"rearo1wmy",11,4,"unreliable","exp1a_s4_PP_u","PP","PP","P","P","P","P"
"rearo1wmy",12,1,"unreliable","exp1a_s1_NP_u","NP","PP","N","P","P","P"
"rearo1wmy",13,3,"unreliable","exp1a_s3_PN_u","PN","NP","P","N","N","P"
"rearo1wmy",14,16,"unreliable","exp1a_s16_GP_u","GP","GP","G","P","G","P"
"rearo1wmy",15,17,"unreliable","exp1a_s17_NG_u","NG","NG","N","G","N","G"
"rearo1wmy",16,12,"unreliable","exp1a_s12_PN_u","PN","PP","P","N","P","P"
"rearo1wmy",17,8,"unreliable","exp1a_s8_NG_u","NG","PG","N","G","P","G"
"rearo1wmy",18,15,"unreliable","exp1a_s15_GN_u","GN","GG","G","N","G","G"
"teatzwjms",1,4,"reliable","exp1a_s4_GN_r","GN","NP","G","N","N","P"
"teatzwjms",2,11,"reliable","exp1a_s11_PP_r","PP","PP","P","P","P","P"
"teatzwjms",3,8,"reliable","exp1a_s8_NP_r","NP","PP","N","P","P","P"
"teatzwjms",4,12,"reliable","exp1a_s12_GG_r","GG","GG","G","G","G","G"
"teatzwjms",5,2,"reliable","exp1a_s2_PP_r","PP","PP","P","P","P","P"
"teatzwjms",6,6,"reliable","exp1a_s6_NG_r","NG","NG","N","G","N","G"
"teatzwjms",7,13,"reliable","exp1a_s13_GN_r","GN","GN","G","N","G","N"
"teatzwjms",8,9,"reliable","exp1a_s9_PG_r","PG","PG","P","G","P","G"
"teatzwjms",9,16,"reliable","exp1a_s16_NN_r","NN","NP","N","N","N","P"
"teatzwjms",10,1,"reliable","exp1a_s1_PN_r","PN","PN","P","N","P","N"
"teatzwjms",11,15,"reliable","exp1a_s15_NG_r","NG","NG","N","G","N","G"
"teatzwjms",12,18,"reliable","exp1a_s18_PG_r","PG","PG","P","G","P","G"
"teatzwjms",13,17,"reliable","exp1a_s17_NP_r","NP","NP","N","P","N","P"
"teatzwjms",14,14,"reliable","exp1a_s14_GP_r","GP","GP","G","P","G","P"
"teatzwjms",15,10,"reliable","exp1a_s10_PN_r","PN","PN","P","N","P","N"
"teatzwjms",16,7,"reliable","exp1a_s7_NN_r","NN","NN","N","N","N","N"
"teatzwjms",17,3,"reliable","exp1a_s3_GG_r","GG","GG","G","G","G","G"
"teatzwjms",18,5,"reliable","exp1a_s5_GP_r","GP","GN","G","P","G","N"
"9f6bud5pp",1,6,"reliable","exp1a_s6_NG_r","NG","NG","N","G","N","G"
"9f6bud5pp",2,16,"reliable","exp1a_s16_NN_r","NN","PG","N","N","P","G"
"9f6bud5pp",3,9,"reliable","exp1a_s9_PG_r","PG","PG","P","G","P","G"
"9f6bud5pp",4,5,"reliable","exp1a_s5_GP_r","GP","GP","G","P","G","P"
"9f6bud5pp",5,15,"reliable","exp1a_s15_NG_r","NG","NG","N","G","N","G"
"9f6bud5pp",6,10,"reliable","exp1a_s10_PN_r","PN","PN","P","N","P","N"
"9f6bud5pp",7,11,"reliable","exp1a_s11_PP_r","PP","PP","P","P","P","P"
"9f6bud5pp",8,8,"reliable","exp1a_s8_NP_r","NP","NP","N","P","N","P"
"9f6bud5pp",9,4,"reliable","exp1a_s4_GN_r","GN","GN","G","N","G","N"
"9f6bud5pp",10,3,"reliable","exp1a_s3_GG_r","GG","GG","G","G","G","G"
"9f6bud5pp",11,14,"reliable","exp1a_s14_GP_r","GP","GN","G","P","G","N"
"9f6bud5pp",12,17,"reliable","exp1a_s17_NP_r","NP","NP","N","P","N","P"
"9f6bud5pp",13,1,"reliable","exp1a_s1_PN_r","PN","PN","P","N","P","N"
"9f6bud5pp",14,2,"reliable","exp1a_s2_PP_r","PP","NP","P","P","N","P"
"9f6bud5pp",15,7,"reliable","exp1a_s7_NN_r","NN","PN","N","N","P","N"
"9f6bud5pp",16,18,"reliable","exp1a_s18_PG_r","PG","PG","P","G","P","G"
"9f6bud5pp",17,13,"reliable","exp1a_s13_GN_r","GN","GN","G","N","G","N"
"9f6bud5pp",18,12,"reliable","exp1a_s12_GG_r","GG","GG","G","G","G","G"
"n0a107dpb",1,14,"unreliable","exp1a_s14_PP_u","PP","PP","P","P","P","P"
"n0a107dpb",2,9,"unreliable","exp1a_s9_NG_u","NG","GG","N","G","G","G"
"n0a107dpb",3,12,"unreliable","exp1a_s12_PG_u","PG","PG","P","G","P","G"
"n0a107dpb",4,8,"unreliable","exp1a_s8_GP_u","GP","NN","G","P","N","N"
"n0a107dpb",5,6,"unreliable","exp1a_s6_GG_u","GG","GG","G","G","G","G"
"n0a107dpb",6,7,"unreliable","exp1a_s7_GN_u","GN","GG","G","N","G","G"
"n0a107dpb",7,3,"unreliable","exp1a_s3_PG_u","PG","NG","P","G","N","G"
"n0a107dpb",8,15,"unreliable","exp1a_s15_GG_u","GG","GG","G","G","G","G"
"n0a107dpb",9,10,"unreliable","exp1a_s10_NN_u","NN","NN","N","N","N","N"
"n0a107dpb",10,11,"unreliable","exp1a_s11_NP_u","NP","GP","N","P","G","P"
"n0a107dpb",11,4,"unreliable","exp1a_s4_PN_u","PN","NN","P","N","N","N"
"n0a107dpb",12,16,"unreliable","exp1a_s16_GN_u","GN","GP","G","N","G","P"
"n0a107dpb",13,5,"unreliable","exp1a_s5_PP_u","PP","PP","P","P","P","P"
"n0a107dpb",14,2,"unreliable","exp1a_s2_NP_u","NP","PP","N","P","P","P"
"n0a107dpb",15,18,"unreliable","exp1a_s18_NG_u","NG","GN","N","G","G","N"
"n0a107dpb",16,13,"unreliable","exp1a_s13_PN_u","PN","NN","P","N","N","N"
"n0a107dpb",17,17,"unreliable","exp1a_s17_GP_u","GP","GN","G","P","G","N"
"n0a107dpb",18,1,"unreliable","exp1a_s1_NN_u","NN","PP","N","N","P","P"
"v96zezlmv",1,14,"reliable","exp1a_s14_GG_r","GG","GP","G","G","G","P"
"v96zezlmv",2,18,"reliable","exp1a_s18_NN_r","NN","PG","N","N","P","G"
"v96zezlmv",3,6,"reliable","exp1a_s6_GN_r","GN","GP","G","N","G","P"
"v96zezlmv",4,3,"reliable","exp1a_s3_PN_r","PN","PG","P","N","P","G"
"v96zezlmv",5,8,"reliable","exp1a_s8_NG_r","NG","PG","N","G","P","G"
"v96zezlmv",6,5,"reliable","exp1a_s5_GG_r","GG","PG","G","G","P","G"
"v96zezlmv",7,15,"reliable","exp1a_s15_GN_r","GN","PG","G","N","P","G"
"v96zezlmv",8,11,"reliable","exp1a_s11_PG_r","PG","PG","P","G","P","G"
"v96zezlmv",9,12,"reliable","exp1a_s12_PN_r","PN","PG","P","N","P","G"
"v96zezlmv",10,13,"reliable","exp1a_s13_PP_r","PP","PG","P","P","P","G"
"v96zezlmv",11,9,"reliable","exp1a_s9_NN_r","NN","GP","N","N","G","P"
"v96zezlmv",12,1,"reliable","exp1a_s1_NP_r","NP","GP","N","P","G","P"
"v96zezlmv",13,2,"reliable","exp1a_s2_PG_r","PG","GP","P","G","G","P"
"v96zezlmv",14,4,"reliable","exp1a_s4_PP_r","PP","GG","P","P","G","G"
"v96zezlmv",15,16,"reliable","exp1a_s16_GP_r","GP","PG","G","P","P","G"
"v96zezlmv",16,10,"reliable","exp1a_s10_NP_r","NP","NP","N","P","N","P"
"v96zezlmv",17,17,"reliable","exp1a_s17_NG_r","NG","GP","N","G","G","P"
"v96zezlmv",18,7,"reliable","exp1a_s7_GP_r","GP","PP","G","P","P","P"
"x96bylwmt",1,14,"unreliable","exp1a_s14_NN_u","NN","NN","N","N","N","N"
"x96bylwmt",2,16,"unreliable","exp1a_s16_PG_u","PG","NG","P","G","N","G"
"x96bylwmt",3,12,"unreliable","exp1a_s12_GP_u","GP","GP","G","P","G","P"
"x96bylwmt",4,17,"unreliable","exp1a_s17_PN_u","PN","PP","P","N","P","P"
"x96bylwmt",5,4,"unreliable","exp1a_s4_NG_u","NG","NN","N","G","N","N"
"x96bylwmt",6,10,"unreliable","exp1a_s10_GG_u","GG","NG","G","G","N","G"
"x96bylwmt",7,15,"unreliable","exp1a_s15_NP_u","NP","NP","N","P","N","P"
"x96bylwmt",8,18,"unreliable","exp1a_s18_PP_u","PP","NP","P","P","N","P"
"x96bylwmt",9,5,"unreliable","exp1a_s5_NN_u","NN","PN","N","N","P","N"
"x96bylwmt",10,7,"unreliable","exp1a_s7_PG_u","PG","PN","P","G","P","N"
"x96bylwmt",11,9,"unreliable","exp1a_s9_PP_u","PP","PP","P","P","P","P"
"x96bylwmt",12,6,"unreliable","exp1a_s6_NP_u","NP","NN","N","P","N","N"
"x96bylwmt",13,11,"unreliable","exp1a_s11_GN_u","GN","NN","G","N","N","N"
"x96bylwmt",14,8,"unreliable","exp1a_s8_PN_u","PN","NN","P","N","N","N"
"x96bylwmt",15,2,"unreliable","exp1a_s2_GN_u","GN","NN","G","N","N","N"
"x96bylwmt",16,1,"unreliable","exp1a_s1_GG_u","GG","GG","G","G","G","G"
"x96bylwmt",17,3,"unreliable","exp1a_s3_GP_u","GP","GP","G","P","G","P"
"x96bylwmt",18,13,"unreliable","exp1a_s13_NG_u","NG","NG","N","G","N","G"
"u564166mg",1,1,"reliable","exp1a_s1_PG_r","PG","NG","P","G","N","G"
